ID,Restaurant,Type,Description,Date,Time,Subtotal,Service,Delivery,Tax,Tip,Restaurant Total,Commission,Processing Fee,Withheld Tax
O-112903072825825,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/16/18,5:42 PM,23.65,0,2,1.42,2.93,30,-3.21,-1.21,0
O-206303130243194,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/22/18,3:22 PM,32.15,0,2,1.93,5.41,41.49,-4.27,-1.57,0
O-297503091581267,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/18/18,6:05 PM,24.45,0,2,1.47,5.58,33.5,-3.31,-1.32,0
O-297502941539018,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,9:29 PM,15.7,0,2,0.94,3.73,22.37,-2.21,-0.98,0
O-394303086987669,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,1:18 PM,15.15,0,2,0.91,2.71,20.77,-2.14,-0.93,0
O-109803063919958,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/14/18,8:24 PM,16.1,0,2,0.97,3.81,22.88,-2.26,-1,0
O-093002962964802,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/5/18,6:10 PM,43.35,0,2,2.6,7.19,55.14,-5.67,-1.98,0
P-51985570,Oriental Express - Centreville Crest Ln,Phone Order,,1/4/18,7:30 PM,0,0,0,0,0,0,-3.24,0,0
O-306403014654883,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/9/18,8:05 PM,19.6,0,2,1.18,3.42,26.2,-2.7,-1.1,0
O-432902923486329,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/1/18,3:54 PM,22.7,0,2,1.36,5.21,31.27,-3.09,-1.25,0
O-414003199169491,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/27/18,7:20 PM,19,0,2,1.14,5.54,27.68,-2.63,-1.14,0
O-093003042929498,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/12/18,9:48 PM,22.5,0,2,1.35,5.17,31.02,-3.06,-1.25,0
O-093002992923070,Oriental Express - Centreville Crest Ln,Adjustment of O-093002992923070,For crispy won tong,1/7/18,8:33 PM,0,0,0,0,0,0.53,0,0,0
O-200603088805243,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,3:41 PM,24.85,0,2,1.49,4.25,32.59,-3.36,-1.29,0
O-552203129966400,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/21/18,6:44 PM,25.15,0,2,1.51,4.3,32.96,-3.39,-1.31,0
