"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-514509685485880","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/7/19","7:55 PM","18.95","0","2.00","1.14","2.20","24.29","-3.14","-1.04","0"
"O-883109719065693","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","8:27 PM","31.50","0","2.00","1.89","5.31","40.70","-5.03","-1.54","0"
"O-760309833340314","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/23/19","5:48 PM","42.30","0","2.00","2.54","7.02","53.86","-6.65","-1.94","0"
"O-563009698752464","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/19","5:10 PM","15.20","0","2.00","0.91","3.50","21.61","-2.58","-0.96","0"
"O-742909672467498","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/6/19","8:51 PM","20.25","0","2.00","1.22","3.52","26.99","-3.34","-1.12","0"
"O-121209783639692","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","7:53 PM","15.75","0","2.00","0.95","2.81","21.51","-2.66","-0.96","0"
"O-987609686567453","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/8/19","2:31 PM","15.60","0","2.00","0.94","2.78","21.32","-2.64","-0.95","0"
"O-899809707640325","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","3:45 PM","25.10","0","2.00","1.51","4.29","32.90","-4.07","-1.30","0"
"O-920409703407440","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","1:21 PM","26.10","0","2.00","1.57","2.97","32.64","-4.22","-1.30","0"
"O-096009678889344","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/7/19","12:32 PM","16.25","0","2.00","0.98","2.88","22.11","-2.74","-0.97","0"
"O-274209703452489","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","7:03 PM","29.00","0","2.00","1.74","6.55","39.29","-4.65","-1.50","0"
"O-309709701212386","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","7:20 PM","33.80","0","2.00","2.03","5.67","43.50","-5.37","-1.63","0"
"O-031709845533091","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/24/19","12:30 PM","24.25","0","2.00","1.46","2.77","30.48","-3.94","-1.23","0"
"O-957409902429563","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","9:39 PM","23.95","0","2.00","1.44","2.00","29.39","-3.89","-1.20","0"
"O-239509665717860","Oriental Express - Centreville Crest Ln","Cash Order",,"11/6/19","12:01 PM","16.50","0","2.00","0.99","0","19.49","-2.78","0","0"
"O-454509892674093","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","6:58 PM","64.75","0","2.00","3.89","10.60","81.24","-10.01","-2.78","0"
"O-526409636920662","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/3/19","3:06 PM","29.45","0","2.00","1.77","3.32","36.54","-4.72","-1.41","0"
"O-102309798551337","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/19/19","5:54 PM","19.85","0","2.00","1.19","4.61","27.65","-3.28","-1.14","0"
"O-852609616546746","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/1/19","6:00 PM","15.00","0","2.00","0.90","3.58","21.48","-2.55","-0.96","0"
"O-621909714405235","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/11/19","7:21 PM","18.55","0","2.00","1.11","4.33","25.99","-3.08","-1.09","0"
"O-465609850085457","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/24/19","7:58 PM","37.35","0","2.00","2.24","4.00","45.59","-5.90","-1.69","0"
"O-223409620930814","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/2/19","7:02 PM","15.30","0","2.00","0.92","1.82","20.04","-2.60","-0.91","0"
"O-768309766765787","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/19","10:17 PM","31.45","0","2.00","1.89","3.53","38.87","-5.02","-1.49","0"
